PLT_CN,PLOT_FIADB,MEASYEAR,INVYR,TREE_CN,STREE_CN,LAT_FUZZED,LON_FUZZED,SPCD,series,species,DBH_cm,d2pith_mm,notes_lab
6.83089E+14,25763,2023,2020,NA,1.54905E+15,61.38811,-155.622,95,25763AC,PIMA,8.64,1.8,NA
6.83089E+14,26182,2023,2020,NA,1.54906E+15,60.37394,-154.1809,95,26182AA,PIMA,16.76,1.2,NA
6.83089E+14,26182,2023,2020,NA,1.54906E+15,60.37394,-154.1809,95,26182AB,PIMA,17.78,2.6,NA
6.83089E+14,26182,2023,2020,NA,1.54906E+15,60.37394,-154.1809,376,26182AC,BENE,15.24,13.8,NA
6.83089E+14,26182,2023,2020,NA,1.54906E+15,60.37394,-154.1809,95,26182AD,PIMA,15.24,2.3,NA
6.83089E+14,26182,2023,2020,1.54906E+15,1.54906E+15,60.37394,-154.1809,94,26182AE,PIGL,19.56,1.4,NA
6.83089E+14,26182,2023,2020,1.54906E+15,1.54906E+15,60.37394,-154.1809,95,26182AF,PIMA,15.24,17.3,NA
6.83089E+14,26384,2023,2020,NA,1.54907E+15,60.17738,-154.105,95,26384AA,PIMA,8.89,1.5,NA
6.83089E+14,26384,2023,2020,NA,1.54907E+15,60.17738,-154.105,95,26384AB,PIMA,10.41,8.1,NA
6.83089E+14,26384,2023,2020,NA,1.54907E+15,60.17738,-154.105,95,26384AD,PIMA,9.91,2.3,NA
6.83089E+14,26513,2023,2020,NA,1.54906E+15,61.14532,-154.6473,95,26513AA,PIMA,10.16,4.1,NA
6.83089E+14,26513,2023,2020,NA,1.54906E+15,61.14532,-154.6473,95,26513AB,PIMA,8.38,1.6,NA
6.83089E+14,26513,2023,2020,NA,1.54906E+15,61.14532,-154.6473,95,26513AC,PIMA,6.35,0.6,NA
6.83089E+14,26513,2023,2020,NA,1.54906E+15,61.14532,-154.6473,95,26513AD,PIMA,9.4,0.7,NA
6.83089E+14,26578,2023,2020,1.54906E+15,1.54906E+15,60.96169,-154.5802,94,26578AA,PIGL,41.15,6.1,NA
6.83089E+14,26578,2023,2020,1.54906E+15,1.54906E+15,60.96169,-154.5802,94,26578AB,PIGL,33.27,11.5,NA
6.83089E+14,26578,2023,2020,1.54906E+15,NA,60.96169,-154.5802,94,26578AD,PIGL,21.08,0.8,NA
6.83089E+14,27672,2023,2020,NA,1.54906E+15,60.92115,-157.6454,95,27672AA,PIMA,11.43,4.3,NA
6.83089E+14,27672,2023,2020,NA,1.54906E+15,60.92115,-157.6454,95,27672AB,PIMA,9.91,0.4,NA
6.83089E+14,27672,2023,2020,NA,1.54906E+15,60.92115,-157.6454,95,27672AC,PIMA,11.18,11.4,NA
6.83089E+14,28359,2023,2020,NA,1.54906E+15,60.61781,-155.1159,95,28359AB,PIMA,10.16,0.8,NA
6.83089E+14,28359,2023,2020,NA,1.54906E+15,60.61781,-155.1159,95,28359AC,PIMA,8.89,1.8,NA
6.83089E+14,28359,2023,2020,1.54906E+15,NA,60.61781,-155.1159,95,28359AD,PIMA,18.03,11,NA
6.83089E+14,28359,2023,2020,1.54906E+15,NA,60.61781,-155.1159,95,28359AE,PIMA,12.95,22.3,NA
6.8309E+14,29281,2023,2020,NA,1.54907E+15,62.13626,-157.7236,94,29281AA,PIGL,13.97,0.9,NA
6.8309E+14,29281,2023,2020,NA,1.54907E+15,62.13626,-157.7236,94,29281AB,PIGL,13.72,3.4,NA
6.8309E+14,29281,2023,2020,NA,1.54907E+15,62.13626,-157.7236,94,29281AC,PIGL,13.46,7.8,NA
6.8309E+14,29281,2023,2020,1.54908E+15,NA,62.13626,-157.7236,94,29281AD,PIGL,16.76,12.4,broken segments/missing rings by bark - end year x-dates to 1984
6.8309E+14,29569,2023,2020,NA,1.54905E+15,60.93988,-154.9237,95,29569AA,PIMA,8.89,5.7,NA
6.8309E+14,29569,2023,2020,NA,1.54905E+15,60.93988,-154.9237,95,29569AC,PIMA,8.89,2.7,NA
6.8309E+14,30022,2023,2020,NA,1.54907E+15,60.89992,-155.2268,95,30022AA,PIMA,7.62,3.5,NA
6.8309E+14,30022,2023,2020,NA,1.54907E+15,60.89992,-155.2268,95,30022AB,PIMA,9.14,1.5,NA
6.8309E+14,30022,2023,2020,NA,1.54907E+15,60.89992,-155.2268,95,30022AC,PIMA,9.4,2.7,NA
6.83089E+14,30891,2023,2020,NA,1.54905E+15,60.82415,-155.8713,95,30891AA,PIMA,11.18,0.9,NA
6.83089E+14,30891,2023,2020,NA,1.54905E+15,60.82415,-155.8713,95,30891AB,PIMA,9.91,1.5,NA
6.83089E+14,31252,2023,2020,NA,1.54907E+15,61.51653,-154.8018,376,31252AA,BENE,15.49,2.8,NA
6.83089E+14,31252,2023,2020,1.54907E+15,1.54907E+15,61.51653,-154.8018,94,31252AB,PIGL,24.64,0.9,NA
6.83089E+14,31252,2023,2020,NA,1.54907E+15,61.51653,-154.8018,94,31252AC,PIGL,21.84,1.9,NA
6.83089E+14,31253,2023,2020,1.54907E+15,1.54907E+15,60.58325,-155.4492,94,31253AA,PIGL,18.54,2,NA
6.83089E+14,31253,2023,2020,NA,1.54907E+15,60.58325,-155.4492,94,31253AB,PIGL,19.3,8.7,NA
6.83089E+14,31253,2023,2020,NA,1.54907E+15,60.58325,-155.4492,94,31253AC,PIGL,21.59,10.5,NA
6.83089E+14,31827,2023,2020,NA,1.54907E+15,59.81031,-154.9481,94,31827AA,PIGL,18.54,10.9,NA
6.83089E+14,31827,2023,2020,NA,1.54907E+15,59.81031,-154.9481,94,31827AB,PIGL,17.27,9.4,NA
6.83089E+14,31827,2023,2020,NA,1.54907E+15,59.81031,-154.9481,94,31827AC,PIGL,20.07,5.8,NA
6.83089E+14,32360,2023,2020,NA,1.54906E+15,60.02394,-154.2194,95,32360AA,PIMA,13.21,3.6,NA
6.83089E+14,32360,2023,2020,NA,1.54906E+15,60.02394,-154.2194,95,32360AC,PIMA,9.65,0.9,NA
6.83089E+14,32437,2023,2020,NA,1.54905E+15,61.52008,-158.294,94,32437AA,PIGL,22.35,23.5,NA
6.83089E+14,32437,2023,2020,NA,1.54905E+15,61.52008,-158.294,94,32437AB,PIGL,17.02,25.7,NA
6.83089E+14,32437,2023,2020,NA,1.54905E+15,61.52008,-158.294,94,32437AC,PIGL,22.35,21.5,NA
6.83089E+14,32437,2023,2020,NA,1.54905E+15,61.52008,-158.294,376,32437AD,BENE,23.37,6.4,NA
6.83089E+14,32699,2023,2020,NA,1.54907E+15,60.67812,-154.9859,95,32699AA,PIMA,8.89,0.6,NA
6.83089E+14,32699,2023,2020,NA,1.54907E+15,60.67812,-154.9859,95,32699AB,PIMA,7.11,2.2,NA
6.83089E+14,32699,2023,2020,NA,1.54907E+15,60.67812,-154.9859,95,32699AC,PIMA,11.18,1.2,NA
6.83089E+14,33050,2023,2020,NA,1.54907E+15,61.0851,-157.0406,95,33050AA,PIMA,11.68,2.1,NA
6.83089E+14,33050,2023,2020,NA,1.54907E+15,61.0851,-157.0406,95,33050AB,PIMA,7.62,0.9,NA
6.83089E+14,33050,2023,2020,NA,1.54907E+15,61.0851,-157.0406,95,33050AC,PIMA,5.84,2.4,NA
6.83089E+14,33050,2023,2020,NA,1.54907E+15,61.0851,-157.0406,95,33050AD,PIMA,9.65,0.9,NA
6.83089E+14,33129,2023,2020,NA,1.54905E+15,61.39802,-154.585,94,33129AA,PIGL,19.3,13.1,NA
6.83089E+14,33129,2023,2020,NA,1.54905E+15,61.39802,-154.585,95,33129AB,PIMA,10.67,3.2,NA
6.83089E+14,33129,2023,2020,NA,1.54905E+15,61.39802,-154.585,95,33129AC,PIMA,8.89,0.7,NA
6.83089E+14,33129,2023,2020,NA,1.54905E+15,61.39802,-154.585,95,33129AD,PIMA,11.68,8.2,NA
6.83089E+14,33129,2023,2020,NA,1.54905E+15,61.39802,-154.585,94,33129AE,PIGL,14.22,2.4,NA
6.83089E+14,33129,2023,2020,NA,1.54905E+15,61.39802,-154.585,94,33129AF,PIGL,21.59,2.2,NA
6.83089E+14,33533,2023,2020,1.54906E+15,1.54906E+15,60.49134,-157.0973,94,33533AA,PIGL,36.32,1.1,NA
6.83089E+14,33533,2023,2020,1.54906E+15,NA,60.49134,-157.0973,94,33533AB,PIGL,46.23,NA,pith not reached - offset inestimable
6.83089E+14,33533,2023,2020,NA,1.54906E+15,60.49134,-157.0973,94,33533AC,PIGL,25.91,3.5,NA
6.83089E+14,33533,2023,2020,1.54906E+15,1.54906E+15,60.49134,-157.0973,94,33533AD,PIGL,13.72,1.7,NA
6.83089E+14,33533,2023,2020,1.54906E+15,1.54906E+15,60.49134,-157.0973,94,33533AE,PIGL,19.3,17.1,NA
6.83089E+14,33533,2023,2020,NA,1.54906E+15,60.49134,-157.0973,94,33533AF,PIGL,18.03,4.1,NA
6.83089E+14,33548,2023,2020,1.54905E+15,1.54905E+15,61.05405,-155.1333,94,33548AA,PIGL,35.81,12.6,NA
6.83089E+14,33548,2023,2020,NA,1.54905E+15,61.05405,-155.1333,94,33548AB,PIGL,34.29,NA,core broken - offset inestimable
6.83089E+14,33548,2023,2020,NA,1.54905E+15,61.05405,-155.1333,94,33548AC,PIGL,24.89,12.8,NA
6.83089E+14,34035,2023,2020,NA,1.54905E+15,61.03402,-157.8753,94,34035AA,PIGL,40.39,34.2,NA
6.83089E+14,34035,2023,2020,NA,1.54905E+15,61.03402,-157.8753,94,34035AB,PIGL,40.13,14,NA
6.83089E+14,34035,2023,2020,NA,1.54905E+15,61.03402,-157.8753,94,34035AC,PIGL,49.78,18.6,NA
6.83089E+14,34035,2023,2020,NA,1.54905E+15,61.03402,-157.8753,95,34035AD,PIMA,11.68,7.7,NA
6.83089E+14,34035,2023,2020,NA,1.54905E+15,61.03402,-157.8753,95,34035AE,PIMA,9.65,0.4,NA
6.83089E+14,34035,2023,2020,NA,1.54905E+15,61.03402,-157.8753,95,34035AF,PIMA,14.22,9.3,NA
6.83089E+14,34035,2023,2020,NA,1.54905E+15,61.03402,-157.8753,95,34035AG,PIMA,11.18,5.9,NA
6.83089E+14,34035,2023,2020,1.54905E+15,1.54905E+15,61.03402,-157.8753,94,34035AH,PIGL,34.04,11.9,NA
6.83089E+14,34035,2023,2020,1.54905E+15,1.54905E+15,61.03402,-157.8753,94,34035AK,PIGL,28.45,19.6,NA
6.83089E+14,34035,2023,2020,1.54905E+15,1.54905E+15,61.03402,-157.8753,94,34035AL,PIGL,26.42,4.6,NA
6.8309E+14,34706,2023,2020,NA,1.54905E+15,60.9861,-155.281,94,34706AA,PIGL,10.16,3.2,NA
6.8309E+14,34706,2023,2020,NA,1.54905E+15,60.9861,-155.281,94,34706AB,PIGL,12.45,1.9,NA
6.8309E+14,34706,2023,2020,1.54905E+15,NA,60.9861,-155.281,94,34706AC,PIGL,20.07,5.5,NA
6.83089E+14,35656,2023,2020,1.54906E+15,1.54906E+15,61.49344,-158.1178,94,35656AA,PIGL,14.22,13.5,NA
6.83089E+14,35656,2023,2020,NA,1.54906E+15,61.49344,-158.1178,94,35656AB,PIGL,30.99,16.1,NA
6.83089E+14,35656,2023,2020,NA,1.54906E+15,61.49344,-158.1178,94,35656AC,PIGL,18.8,2.2,NA
6.8309E+14,36151,2023,2020,NA,1.54905E+15,61.42722,-154.7841,94,36151AA,PIGL,20.83,3.5,NA
6.8309E+14,36151,2023,2020,1.54905E+15,1.54905E+15,61.42722,-154.7841,94,36151AB,PIGL,17.27,1.9,NA
6.8309E+14,36151,2023,2020,1.54905E+15,1.54905E+15,61.42722,-154.7841,94,36151AC,PIGL,18.54,4.7,NA
6.8309E+14,36151,2023,2020,1.54905E+15,1.54905E+15,61.42722,-154.7841,94,36151AD,PIGL,28.19,28.8,NA
6.8309E+14,36186,2023,2020,NA,1.54905E+15,60.4879,-155.3983,94,36186AA,PIGL,7.37,3.4,NA
6.83089E+14,36435,2023,2020,1.54905E+15,NA,60.63862,-156.3056,94,36435AA,PIGL,13.46,11.6,NA
6.83089E+14,36435,2023,2020,1.54905E+15,NA,60.63862,-156.3056,94,36435AB,PIGL,21.59,12,NA
6.83089E+14,36450,2023,2020,NA,1.54907E+15,61.21304,-153.4758,94,36450AA,PIGL,12.45,NA,core broken - offset inestimable
6.83089E+14,36450,2023,2020,NA,1.54907E+15,61.21304,-153.4758,94,36450AB,PIGL,12.45,0.4,NA
6.83089E+14,36450,2023,2020,NA,1.54907E+15,61.21304,-153.4758,94,36450AC,PIGL,10.41,2.1,NA
6.83089E+14,36930,2023,2020,1.54906E+15,1.54906E+15,61.05463,-156.8411,94,36930AA,PIGL,20.32,1.1,NA
6.83089E+14,36930,2023,2020,1.54906E+15,1.54906E+15,61.05463,-156.8411,94,36930AB,PIGL,16.51,7.6,NA
6.83089E+14,36930,2023,2020,NA,1.54906E+15,61.05463,-156.8411,94,36930AC,PIGL,17.27,2.3,NA
6.8309E+14,37306,2023,2020,NA,1.54905E+15,61.12225,-153.9561,95,37306AA,PIMA,9.14,2.4,NA
6.8309E+14,37306,2023,2020,NA,1.54905E+15,61.12225,-153.9561,95,37306AB,PIMA,8.13,5.5,NA
6.8309E+14,37306,2023,2020,NA,1.54905E+15,61.12225,-153.9561,95,37306AC,PIMA,8.64,0.9,NA
6.83089E+14,37800,2023,2020,NA,1.54905E+15,62.1477,-157.2095,95,37800AA,PIMA,6.1,5.7,NA
6.83089E+14,37800,2023,2020,NA,1.54905E+15,62.1477,-157.2095,95,37800AB,PIMA,6.6,0.5,NA
6.83089E+14,37800,2023,2020,NA,1.54905E+15,62.1477,-157.2095,95,37800AC,PIMA,5.08,0.4,NA
6.83089E+14,38334,2023,2020,NA,1.54906E+15,61.22931,-156.2328,95,38334AB,PIMA,6.6,1.6,NA
6.8309E+14,38461,2023,2020,1.54905E+15,1.54905E+15,60.73798,-154.8314,94,38461AA,PIGL,24.89,13.1,NA
6.8309E+14,38461,2023,2020,1.54905E+15,1.54905E+15,60.73798,-154.8314,94,38461AB,PIGL,16.26,1.7,NA
6.8309E+14,38461,2023,2020,1.54905E+15,1.54905E+15,60.73798,-154.8314,94,38461AC,PIGL,21.84,8.7,NA
6.8309E+14,38461,2023,2020,NA,1.54905E+15,60.73798,-154.8314,94,38461AE,PIGL,21.59,17.5,NA
6.8309E+14,38461,2023,2020,NA,1.54905E+15,60.73798,-154.8314,94,38461AF,PIGL,17.27,1.2,NA
6.8309E+14,38461,2023,2020,NA,1.54905E+15,60.73798,-154.8314,94,38461AG,PIGL,21.08,4.1,NA
6.83089E+14,38973,2023,2020,NA,1.54907E+15,59.97824,-156.0119,94,38973AB,PIGL,15.49,4,NA
6.83089E+14,38973,2023,2020,NA,1.54907E+15,59.97824,-156.0119,94,38973AC,PIGL,17.78,14.2,NA
6.83089E+14,38973,2023,2020,1.54907E+15,1.54907E+15,59.97824,-156.0119,94,38973AD,PIGL,16.76,14.3,NA
6.83089E+14,38973,2023,2020,1.54907E+15,1.54907E+15,59.97824,-156.0119,94,38973AE,PIGL,22.35,4.3,NA
6.83089E+14,38973,2023,2020,NA,1.54907E+15,59.97824,-156.0119,94,38973AF,PIGL,18.03,3,NA
6.83089E+14,39063,2023,2020,NA,1.54905E+15,61.09362,-157.7367,95,39063AA,PIMA,4.83,0.4,NA
6.83089E+14,39063,2023,2020,NA,1.54905E+15,61.09362,-157.7367,95,39063AB,PIMA,3.81,0.8,NA
6.83089E+14,39063,2023,2020,NA,1.54905E+15,61.09362,-157.7367,95,39063AC,PIMA,7.62,3.9,NA
6.83089E+14,39063,2023,2020,1.54905E+15,NA,61.09362,-157.7367,95,39063AD,PIMA,15.49,9.1,NA
6.83089E+14,39628,2023,2020,NA,1.54905E+15,61.24724,-155.185,95,39628AA,PIMA,7.62,0.5,NA
6.83089E+14,39628,2023,2020,NA,1.54905E+15,61.24724,-155.185,95,39628AB,PIMA,7.37,7.6,NA
6.83089E+14,39628,2023,2020,NA,1.54905E+15,61.24724,-155.185,95,39628AC,PIMA,7.62,4.3,NA
6.83089E+14,39754,2023,2020,NA,1.54906E+15,61.23679,-154.6999,95,39754AA,PIMA,9.4,8.3,NA
6.83089E+14,39754,2023,2020,NA,1.54906E+15,61.23679,-154.6999,95,39754AB,PIMA,7.37,1.9,NA
6.83089E+14,39754,2023,2020,NA,1.54906E+15,61.23679,-154.6999,95,39754AC,PIMA,8.13,7.1,NA
6.83089E+14,40681,2023,2020,NA,1.54905E+15,61.0089,-157.6799,95,40681AA,PIMA,10.92,5.5,NA
6.83089E+14,40681,2023,2020,NA,1.54905E+15,61.0089,-157.6799,95,40681AB,PIMA,10.92,2.8,NA
6.83089E+14,40681,2023,2020,NA,1.54905E+15,61.0089,-157.6799,95,40681AC,PIMA,10.16,7.2,NA
6.83089E+14,41341,2023,2020,NA,1.54907E+15,61.39112,-157.3571,94,41341AA,PIGL,22.86,7.7,NA
6.83089E+14,41341,2023,2020,NA,1.54907E+15,61.39112,-157.3571,94,41341AB,PIGL,20.07,5,NA
6.83089E+14,41341,2023,2020,NA,1.54907E+15,61.39112,-157.3571,94,41341AC,PIGL,19.81,6.3,NA
6.83089E+14,41341,2023,2020,1.54907E+15,1.54907E+15,61.39112,-157.3571,95,41341AD,PIMA,17.02,5.1,NA
6.83089E+14,41341,2023,2020,1.54907E+15,1.54907E+15,61.39112,-157.3571,94,41341AE,PIGL,14.99,0.8,NA
6.83089E+14,41341,2023,2020,1.54907E+15,1.54907E+15,61.39112,-157.3571,95,41341AF,PIMA,18.8,1.4,NA
6.83089E+14,41341,2023,2020,1.54907E+15,1.54907E+15,61.39112,-157.3571,94,41341AG,PIGL,20.83,4.6,NA
6.83089E+14,41939,2023,2020,1.54906E+15,1.54906E+15,60.62195,-158.0019,94,41939AA,PIGL,23.11,1.3,NA
6.83089E+14,41939,2023,2020,NA,1.54906E+15,60.62195,-158.0019,94,41939AB,PIGL,26.92,4.1,NA
6.83089E+14,41939,2023,2020,1.54906E+15,1.54906E+15,60.62195,-158.0019,94,41939AC,PIGL,37.34,0.7,NA
6.83089E+14,41939,2023,2020,NA,1.54906E+15,60.62195,-158.0019,94,41939AD,PIGL,26.16,16.6,NA
6.83089E+14,41939,2023,2020,1.54906E+15,NA,60.62195,-158.0019,94,41939AE,PIGL,15.49,5.7,NA
6.83089E+14,42353,2023,2020,NA,1.54905E+15,61.51894,-155.3214,95,42353AA,PIMA,8.64,1.3,NA
6.83089E+14,42353,2023,2020,NA,1.54905E+15,61.51894,-155.3214,95,42353AB,PIMA,7.87,0.5,NA
6.83089E+14,42353,2023,2020,NA,1.54905E+15,61.51894,-155.3214,95,42353AC,PIMA,8.89,0.7,NA
6.83089E+14,43457,2023,2020,NA,1.54907E+15,59.39848,-155.1156,94,43457AA,PIGL,30.48,59.6,NA
6.83089E+14,43527,2023,2020,NA,1.54907E+15,60.42756,-157.2295,94,43527AA,PIGL,17.53,1.8,NA
6.83089E+14,43527,2023,2020,NA,1.54907E+15,60.42756,-157.2295,94,43527AB,PIGL,15.49,8.7,NA
6.83089E+14,43527,2023,2020,NA,1.54907E+15,60.42756,-157.2295,94,43527AC,PIGL,18.03,1.5,NA
6.83089E+14,43673,2023,2020,NA,1.54906E+15,61.19344,-156.5611,95,43673AB,PIMA,11.68,1.6,unmeasureable near bark - inner rings measured with end year x-dated to 2011
6.83089E+14,44174,2023,2020,NA,1.54907E+15,61.1179,-154.984,95,44174AA,PIMA,11.43,2.7,NA
6.83089E+14,45234,2023,2020,1.54907E+15,1.54907E+15,61.30259,-155.0601,95,45234AB,PIMA,13.72,6.4,NA
6.83089E+14,45234,2023,2020,NA,1.54907E+15,61.30259,-155.0601,95,45234AC,PIMA,9.91,1.5,NA
6.83089E+14,45234,2023,2020,NA,1.54907E+15,61.30259,-155.0601,95,45234AD,PIMA,8.38,0.8,NA
6.8309E+14,46258,2023,2020,NA,1.54908E+15,60.79284,-157.3994,95,46258AA,PIMA,9.14,6.3,NA
6.8309E+14,46258,2023,2020,NA,1.54908E+15,60.79284,-157.3994,95,46258AB,PIMA,10.41,0.6,NA
6.8309E+14,46258,2023,2020,NA,1.54908E+15,60.79284,-157.3994,95,46258AC,PIMA,9.65,0.8,NA
6.8309E+14,46258,2023,2020,1.54908E+15,NA,60.79284,-157.3994,95,46258AD,PIMA,12.95,1.5,NA
6.83089E+14,46533,2023,2020,1.54907E+15,NA,62.27817,-156.9271,94,46533AA,PIGL,15.49,1.1,NA
6.83089E+14,46533,2023,2020,1.54907E+15,1.54907E+15,62.27817,-156.9271,94,46533AB,PIGL,34.8,NA,core broken - pith offset inestimable
6.83089E+14,46533,2023,2020,1.54907E+15,1.54907E+15,62.27817,-156.9271,94,46533AB,PIGL,34.8,NA,core broken - pith offset inestimable
6.83089E+14,46533,2023,2020,1.54907E+15,NA,62.27817,-156.9271,94,46533AC,PIGL,21.34,0.9,NA
6.83089E+14,46533,2023,2020,1.54907E+15,1.54907E+15,62.27817,-156.9271,94,46533AD,PIGL,27.94,0.8,NA
6.83089E+14,46533,2023,2020,1.54907E+15,1.54907E+15,62.27817,-156.9271,94,46533AD,PIGL,27.94,0.8,NA
6.83089E+14,46533,2023,2020,1.54907E+15,1.54907E+15,62.27817,-156.9271,94,46533AE,PIGL,24.64,10.6,NA
6.83089E+14,46533,2023,2020,1.54907E+15,1.54907E+15,62.27817,-156.9271,94,46533AE,PIGL,24.64,10.6,NA
6.8309E+14,46739,2023,2020,NA,1.54905E+15,61.07454,-156.3476,94,46739AA,PIGL,21.59,1.7,"bark missing, end year likely 2019"
6.8309E+14,46739,2023,2020,NA,1.54905E+15,61.07454,-156.3476,94,46739AB,PIGL,18.54,5.8,NA
6.8309E+14,46739,2023,2020,NA,1.54905E+15,61.07454,-156.3476,94,46739AC,PIGL,17.27,6.8,NA
6.83089E+14,46743,2023,2020,NA,1.54905E+15,61.42199,-155.7943,95,46743AA,PIMA,5.59,1.1,NA
6.83089E+14,46743,2023,2020,NA,1.54905E+15,61.42199,-155.7943,95,46743AB,PIMA,9.65,11.5,NA
6.83089E+14,46743,2023,2020,NA,1.54905E+15,61.42199,-155.7943,95,46743AC,PIMA,6.86,4.9,NA
6.83089E+14,47285,2023,2020,1.54907E+15,1.54907E+15,60.0524,-154.8759,94,47285AA,PIGL,27.43,1.3,NA
6.83089E+14,47285,2023,2020,1.54907E+15,1.54907E+15,60.0524,-154.8759,94,47285AB,PIGL,40.13,13.1,NA
6.83089E+14,47285,2023,2020,NA,1.54907E+15,60.0524,-154.8759,94,47285AC,PIGL,25.15,8.5,NA
6.83089E+14,47481,2023,2020,NA,1.54905E+15,60.11613,-155.2393,95,47481AA,PIMA,7.62,0.7,NA
6.83089E+14,47481,2023,2020,NA,1.54905E+15,60.11613,-155.2393,95,47481AB,PIMA,7.62,5.3,NA
6.83089E+14,47481,2023,2020,NA,1.54905E+15,60.11613,-155.2393,95,47481AC,PIMA,11.43,4.6,NA
6.83089E+14,47725,2023,2020,NA,1.54907E+15,60.97741,-155.7817,94,47725AA,PIGL,18.29,0.9,NA
6.83089E+14,47725,2023,2020,NA,1.54907E+15,60.97741,-155.7817,94,47725AB,PIGL,20.32,NA,core broken - pith offset inestimable
6.83089E+14,47725,2023,2020,NA,1.54907E+15,60.97741,-155.7817,94,47725AC,PIGL,18.8,11.3,NA
6.8309E+14,49322,2023,2020,NA,1.54907E+15,60.78601,-156.7176,95,49322AA,PIMA,9.91,9.7,NA
6.8309E+14,49322,2023,2020,NA,1.54907E+15,60.78601,-156.7176,95,49322AB,PIMA,9.4,0.9,NA
6.8309E+14,49322,2023,2020,NA,1.54907E+15,60.78601,-156.7176,95,49322AC,PIMA,6.86,3.6,NA
6.8309E+14,49322,2023,2020,NA,1.54907E+15,60.78601,-156.7176,94,49322AD,PIGL,10.67,7.2,NA
6.8309E+14,49322,2023,2020,NA,1.54907E+15,60.78601,-156.7176,94,49322AE,PIGL,10.92,4.4,NA
6.8309E+14,49322,2023,2020,NA,1.54907E+15,60.78601,-156.7176,94,49322AF,PIGL,10.16,10.5,NA
6.8309E+14,49322,2023,2020,1.54907E+15,NA,60.78601,-156.7176,94,49322AG,PIGL,14.22,9.6,NA
6.8309E+14,49322,2023,2020,1.54907E+15,NA,60.78601,-156.7176,95,49322AH,PIMA,18.03,6,NA
6.8309E+14,49322,2023,2020,1.54907E+15,NA,60.78601,-156.7176,94,49322AI,PIGL,19.05,4.3,NA
6.8309E+14,49454,2023,2020,NA,1.54907E+15,60.02539,-154.7133,95,49454AA,PIMA,5.33,0.7,NA
6.8309E+14,49454,2023,2020,NA,1.54907E+15,60.02539,-154.7133,95,49454AB,PIMA,12.45,5.2,NA
6.8309E+14,49454,2023,2020,NA,1.54907E+15,60.02539,-154.7133,95,49454AC,PIMA,9.14,1.4,NA
6.83089E+14,50140,2023,2020,NA,1.54907E+15,60.7411,-155.3479,95,50140AA,PIMA,10.16,1.9,NA
6.83089E+14,50140,2023,2020,NA,1.54907E+15,60.7411,-155.3479,95,50140AB,PIMA,8.64,2.8,NA
6.83089E+14,50140,2023,2020,NA,1.54907E+15,60.7411,-155.3479,95,50140AC,PIMA,11.43,1,NA
6.8309E+14,50209,2023,2020,NA,1.54905E+15,62.17167,-157.4147,71,50209AA,LALA,6.86,0.7,NA
6.8309E+14,50209,2023,2020,NA,1.54905E+15,62.17167,-157.4147,71,50209AB,LALA,11.94,0.9,NA
6.8309E+14,50209,2023,2020,NA,1.54905E+15,62.17167,-157.4147,71,50209AC,LALA,9.65,0.8,NA
6.8309E+14,50209,2023,2020,1.54905E+15,NA,62.17167,-157.4147,95,50209AD,PIMA,13.21,12.7,NA
6.83089E+14,50356,2023,2020,NA,1.54907E+15,60.15172,-153.9389,94,50356AA,PIGL,21.08,0.9,NA
6.83089E+14,50356,2023,2020,NA,1.54907E+15,60.15172,-153.9389,94,50356AB,PIGL,25.15,4.5,NA
6.83089E+14,51102,2023,2020,NA,1.54905E+15,60.71783,-156.849,95,51102AA,PIMA,8.64,6.9,NA
6.83089E+14,51102,2023,2020,NA,1.54905E+15,60.71783,-156.849,95,51102AB,PIMA,10.16,8.1,NA
6.83089E+14,51102,2023,2020,NA,1.54905E+15,60.71783,-156.849,95,51102AC,PIMA,8.13,4,NA
6.83089E+14,51102,2023,2020,1.54905E+15,NA,60.71783,-156.849,95,51102AD,PIMA,14.48,4.7,NA
6.83089E+14,51261,2023,2020,NA,1.54906E+15,61.24474,-156.94,95,51261AA,PIMA,16.51,7.1,NA
6.83089E+14,51261,2023,2020,NA,1.54906E+15,61.24474,-156.94,95,51261AB,PIMA,15.24,19.1,NA
6.83089E+14,51261,2023,2020,NA,1.54906E+15,61.24474,-156.94,95,51261AC,PIMA,16.51,11.7,NA
6.83089E+14,51713,2023,2020,NA,1.54907E+15,60.21276,-153.7858,94,51713AA,PIGL,27.18,4.2,NA
6.8309E+14,52726,2023,2020,1.54907E+15,1.54907E+15,59.49087,-154.6726,94,52726AA,PIGL,13.72,4,NA
6.8309E+14,52726,2023,2020,NA,1.54907E+15,59.49087,-154.6726,94,52726AB,PIGL,17.02,26.1,NA
6.8309E+14,52726,2023,2020,1.54907E+15,1.54907E+15,59.49087,-154.6726,94,52726AC,PIGL,22.86,3,NA
6.8309E+14,52726,2023,2020,1.54907E+15,NA,59.49087,-154.6726,94,52726AE,PIGL,32,11.3,NA
6.8309E+14,52726,2023,2020,1.54907E+15,1.54907E+15,59.49087,-154.6726,94,52726AF,PIGL,17.78,21.2,NA
6.83089E+14,52979,2023,2020,NA,1.54908E+15,61.20962,-155.5468,95,52979AA,PIMA,12.45,11.2,NA
6.83089E+14,52979,2023,2020,NA,1.54908E+15,61.20962,-155.5468,95,52979AB,PIMA,10.16,0.7,NA
6.83089E+14,52979,2023,2020,NA,1.54908E+15,61.20962,-155.5468,95,52979AC,PIMA,8.13,3.4,NA
