PLT_CN,PLOT_FIADB,MEASYEAR,TREE_CN,STREE_CN,SPCD,series,species,DBH_field,DIA,d2pith_mm,notes_lab
683089611126144,46338,2024,NA,1800036727290487,94,46338AA,PIGL,11.9,11.9,39.9,
NA,NA,NA,NA,NA,94,46338AB,PIGL,12.3,NA,NA,
683089611126144,46338,2024,1800036744290487,1800036732290487,94,46338AC,PIGL,9.5,9.5,37.1,
683089611126144,46338,2024,NA,1800036729290487,95,46338AD,PIMA,3.9,3.9,8,
683089611126144,46338,2024,NA,1800036728290487,95,46338AE,PIMA,3.9,3.9,2.9,
683089611126144,46338,2024,NA,1800036730290487,95,46338AF,PIMA,3.1,3.1,1.5,
683089611126144,46338,2024,1800036745290487,1800036731290487,94,46338AG,PIGL,5.3,5.3,7.9,
1238207372290487,46759,2024,NA,1800056819290487,71,46759AA,LALA,3.7,3.7,0.4,
1238207254290487,47383,2024,NA,1800050072290487,95,47383AA,PIMA,3.7,3.7,0.8,
1238207254290487,47383,2024,NA,1800050073290487,95,47383AB,PIMA,4.7,4.7,2.7,
1238207254290487,47383,2024,NA,1800050074290487,95,47383AC,PIMA,3.1,3.1,1,
1238207254290487,47383,2024,1800050079290487,NA,95,47383AD,PIMA,5,5,7.2,
1238207305290487,47490,2024,NA,1800050515290487,95,47490AA,PIMA,3.7,3.7,0.7,
1238207305290487,47490,2024,NA,1800050516290487,95,47490AB,PIMA,3.3,3.3000000000000003,4.7,
1238207305290487,47490,2024,NA,1800050517290487,95,47490AC,PIMA,3.5,3.5,1.1,
1238207507290487,47596,2024,NA,1800052544290487,95,47596AA,PIMA,3.8,3.8000000000000003,4.6,
1238207507290487,47596,2024,NA,1800052545290487,95,47596AB,PIMA,3.8,3.8000000000000003,1.9,
1238207507290487,47596,2024,NA,1800052546290487,95,47596AC,PIMA,4.9,4.9,7.3,
683089191126144,48165,2024,1800041965290487,1800041952290487,94,48165AA,PIGL,10.5,10.5,2.3,
683089191126144,48165,2024,1800041971290487,1800041954290487,94,48165AB,PIGL,12.5,12.5,20.3,
683089191126144,48165,2024,NA,1800041953290487,94,48165AC,PIGL,12.3,12.3,18.1,
1642865575290487,49113,2024,NA,1800057713290487,95,49113AA,PIMA,4.2,4.2,12.8,
1642865575290487,49113,2024,NA,1800057714290487,95,49113AB,PIMA,4.3,4.3,2,
1642865575290487,49113,2024,NA,1800057715290487,95,49113AC,PIMA,4,4,8.6,
683089019126144,50616,2024,NA,1800036909290487,94,50616AA,PIGL,13.3,13.3,30.3,
683089019126144,50616,2024,1800036916290487,1800036910290487,94,50616AB,PIGL,10.3,10.3,5.3,
683089019126144,50616,2024,1800036918290487,1800036911290487,94,50616AC,PIGL,12.4,12.4,11.3,
683089019126144,50616,2024,1800036919290487,NA,94,50616AD,PIGL,20.4,20.400000000000002,27.5,
683089019126144,50616,2024,1800036920290487,NA,94,50616AE,PIGL,7.1,7.1000000000000005,14,
683089019126144,50616,2024,1800036917290487,NA,94,50616AF,PIGL,5.1,5.1000000000000005,NA,core missing
1238207317290487,50904,2024,NA,1800050660290487,95,50904AA,PIMA,3.4,3.4,0.9,
1238207317290487,50904,2024,NA,1800050661290487,95,50904AB,PIMA,3.5,3.5,7.5,
1238207317290487,50904,2024,NA,1800050662290487,95,50904AC,PIMA,4.1,4.1,9,
NA,NA,NA,NA,NA,94,53139AB,PIGL,6,NA,10.1,
1238207253290487,51569,2024,1800049909290487,1800049892290487,95,51569AA,PIMA,5.3,5.3,3.7,
1238207253290487,51569,2024,NA,1800049893290487,95,51569AB,PIMA,4.1,4.1,1.6,
1238207253290487,51569,2024,1800049928290487,1800049894290487,94,51569AC,PIGL,10.3,10.3,2.4,
1238207253290487,51569,2024,NA,1800049895290487,94,51569AD,PIGL,11.9,11.9,17.8,
1238207253290487,51569,2024,NA,1800049896290487,94,51569AE,PIGL,12.6,12.6,11.2,
1238207253290487,51569,2024,NA,1800049897290487,95,51569AF,PIMA,3.9,3.9,0.7,
NA,NA,NA,NA,NA,94,51569AG,PIGL,7,NA,0.7,
683089485126144,51896,2024,NA,1800046911290487,94,51896AA,PIGL,11.3,11.3,25.1,
683089485126144,51896,2024,NA,1800046912290487,376,51896AB,BENE,5.6,5.6000000000000005,1.5,
1642864151290487,52178,2024,NA,1800057531290487,95,52178AA,PIMA,3.5,3.5,4.2,
1642864151290487,52178,2024,1800057548290487,1800057532290487,95,52178AB,PIMA,5,5,7.1,
1642864151290487,52178,2024,NA,1800057533290487,95,52178AC,PIMA,4.2,4.2,6.8,
1642864151290487,52178,2024,NA,1800057534290487,95,52178AD,PIMA,2.7,2.7,0.8,
1238207491290487,52392,2024,NA,1800051870290487,95,52392AA,PIMA,3.5,3.5,7.4,
1238207491290487,52392,2024,NA,1800051871290487,95,52392AB,PIMA,3.9,3.9,5.5,
1238207491290487,52392,2024,NA,1800051872290487,95,52392AC,PIMA,4.1,4.1,9.1,
1238207508290487,52939,2024,1800052699290487,1800052694290487,94,52939AA,PIGL,9.2,9.200000000000001,1.3,
1238207508290487,52939,2024,1800052709290487,1800052691290487,94,52939AB,PIGL,11.3,11.3,10,
1238207508290487,52939,2024,NA,1800052692290487,94,52939AC,PIGL,16.4,16.4,1.7,
1238207508290487,52939,2024,NA,1800052693290487,94,52939AD,PIGL,10.2,10.200000000000001,0.7,
683089496126144,53139,2024,NA,1800049707290487,94,53139AG,PIGL,4.1,4.1,6.3,
683089496126144,53139,2024,1800049714290487,NA,94,53139AA,PIGL,6.2,6.2,6.9,
683089496126144,53139,2024,1800049725290487,1800049705290487,94,53139AC,PIGL,6.3,6.3,7.1,
683089496126144,53139,2024,NA,1800049706290487,94,53139AD,PIGL,7.9,7.9,10.1,
683089496126144,53139,2024,NA,1800049708290487,94,53139AE,PIGL,5.2,5.2,9.9,
NA,NA,NA,NA,NA,94,53139AF,PIGL,5.5,NA,6.7,
683089496126144,53139,2024,NA,1800049709290487,94,53139AH,PIGL,4,4,6.2,
NA,NA,NA,NA,NA,94,53139AI,PIGL,13,NA,2.4,
683089057126144,53273,2024,1800037791290487,1800037782290487,94,53273AA,PIGL,7.6,7.6000000000000005,1.1,
683089057126144,53273,2024,1800037799290487,1800037783290487,94,53273AB,PIGL,6.8,6.8,0.4,
683089057126144,53273,2024,NA,1800037784290487,94,53273AC,PIGL,7.1,7.1000000000000005,1.1,
683089057126144,53273,2024,1800037794290487,NA,94,53273AD,PIGL,11.2,11.200000000000001,17.7,
683089057126144,53273,2024,1800037792290487,NA,94,53273AE,PIGL,9.9,9.9,1.1,
683089643126144,53397,2024,NA,1800038092290487,94,53397AA,PIGL,4.4,4.4,2.4,
683089643126144,53397,2024,NA,1800038093290487,94,53397AB,PIGL,4.2,4.2,0.9,
683089643126144,53397,2024,NA,1800038094290487,94,53397AC,PIGL,3.3,3.3000000000000003,0.6,
683089643126144,53397,2024,NA,1800038095290487,376,53397AD,BENE,1.6,1.6,1.2,
683089390126144,54552,2024,1800054633290487,1800054621290487,94,54552AA,PIGL,9.3,9.3,7.5,
683089390126144,54552,2024,NA,1800054622290487,94,54552AC,PIGL,9.2,9.200000000000001,1.6,
683089390126144,54552,2024,NA,1800054623290487,94,54552AD,PIGL,8.6,8.6,23.5,
683089390126144,54552,2024,NA,1800054624290487,94,54552AE,PIGL,7.3,7.3,6.5,
683089246126144,55303,2024,1800042643290487,1800042632290487,94,55303AA,PIGL,6.7,6.7,12.7,
683089246126144,55303,2024,NA,1800042633290487,94,55303AB,PIGL,3.8,3.8000000000000003,13.4,
683089246126144,55303,2024,NA,1800042634290487,94,55303AC,PIGL,4.2,4.2,6.4,
683089246126144,55303,2024,NA,1800042635290487,94,55303AD,PIGL,3.5,3.5,6.5,
683089035126144,55414,2024,NA,1800037189290487,94,55414AA,PIGL,7.6,7.6000000000000005,1.4,
683089035126144,55414,2024,NA,1800037190290487,94,55414AB,PIGL,8.4,8.4,2.1,
683089035126144,55414,2024,NA,1800037191290487,94,55414AC,PIGL,8.3,8.3,1.7,
683089035126144,55414,2024,NA,1800037192290487,94,55414AD,PIGL,3.8,3.8000000000000003,1.4,
683089035126144,55414,2024,NA,1800037193290487,94,55414AE,PIGL,4.6,4.6000000000000005,1.6,
683089035126144,55414,2024,NA,1800037194290487,94,55414AF,PIGL,4.6,4.6000000000000005,1.6,
683089035126144,55414,2024,1800037201290487,NA,94,55414AG,PIGL,5.6,5.6000000000000005,10.1,
1238207421290487,55535,2024,1800052954290487,1800052944290487,94,55535AA,PIGL,6.2,6.2,2.2,
1238207421290487,55535,2024,NA,1800052945290487,376,55535AB,BENE,3.6,3.6,8.6,
1238207421290487,55535,2024,NA,1800052946290487,94,55535AC,PIGL,7.1,7.1000000000000005,13.9,
1238207421290487,55535,2024,NA,1800052947290487,94,55535AD,PIGL,5.2,5.2,1.1,
1238207421290487,55535,2024,NA,1800052948290487,94,55535AE,PIGL,3.6,3.6,6.4,
1238207421290487,55535,2024,NA,1800052949290487,95,55535AF,PIMA,4.6,4.6000000000000005,1.8,
683089500126144,55588,2024,1800047266290487,1800047260290487,94,55588AA,PIGL,7.7,7.7,1,
NA,NA,NA,NA,NA,94,55588AB,PIGL,8.7,NA,NA,missing rings in break - measurements truncated - pith offset inestimable
683089500126144,55588,2024,NA,1800047261290487,94,55588AC,PIGL,5.6,5.6000000000000005,1,
683089500126144,55588,2024,1800047269290487,NA,94,55588AD,PIGL,6.4,6.4,2,
683089500126144,55588,2024,1800047286290487,NA,94,55588AE,PIGL,9.4,9.4,4.9,
683089370126144,55800,2024,NA,1800045139290487,94,55800AA,PIGL,3,3,7.1,
683089370126144,55800,2024,NA,1800045140290487,94,55800AB,PIGL,3.7,3.7,0.9,
683089370126144,55800,2024,NA,1800045141290487,94,55800AC,PIGL,4.1,4.1,5,
683089370126144,55800,2024,1800045149290487,NA,94,55800AD,PIGL,6.3,6.3,6.3,
683089648126144,57124,2024,NA,1800038224290487,94,57124AA,PIGL,4.3,4.3,2.5,
683089648126144,57124,2024,NA,1800038225290487,94,57124AB,PIGL,4.9,4.9,5.3,
683089648126144,57124,2024,NA,1800038226290487,94,57124AC,PIGL,4.7,4.7,6.7,
683089648126144,57124,2024,1800038231290487,NA,94,57124AD,PIGL,7.7,7.7,6.1,
683089648126144,57124,2024,1800038239290487,NA,94,57124AE,PIGL,5.9,5.9,6.1,
683089421126144,57977,2024,NA,1800045841290487,94,57977AA,PIGL,4.9,4.9,8.6,
NA,NA,NA,NA,NA,94,57977AB,PIGL,8.4,NA,8.3,
683089421126144,57977,2024,1800045850290487,NA,94,57977AC,PIGL,9,9,2.7,
683089421126144,57977,2024,NA,1800045842290487,94,57977AD,PIGL,4.3,4.3,18.5,
683089421126144,57977,2024,NA,1800045843290487,94,57977AE,PIGL,4.9,4.9,8.3,
683089395126144,59184,2024,1800045330290487,1800045323290487,94,59184AA,PIGL,6.5,6.5,12.2,
683089395126144,59184,2024,NA,1800045324290487,94,59184AB,PIGL,8.4,8.4,6.1,
683089395126144,59184,2024,NA,1800045325290487,94,59184AC,PIGL,7.2,7.2,2.7,
683089110126144,59325,2024,NA,1800040138290487,94,59325AA,PIGL,8.9,8.9,7.2,
683089110126144,59325,2024,NA,1800040139290487,94,59325AB,PIGL,7,7,2.4,
683089110126144,59325,2024,1800040155290487,1800040140290487,94,59325AC,PIGL,10.2,10.200000000000001,21.8,
683089110126144,59325,2024,1800040158290487,1800040141290487,94,59325AD,PIGL,6.5,6.5,12.3,
683089189126144,59357,2024,1800055960290487,1800055950290487,94,59357AA,PIGL,5.2,5.2,10.2,
683089189126144,59357,2024,1800055963290487,1800055951290487,94,59357AB,PIGL,7.7,7.7,1,
683089189126144,59357,2024,NA,1800055952290487,94,59357AC,PIGL,7,7,1.6,
683089189126144,59357,2024,NA,1800055953290487,94,59357AD,PIGL,7.8,7.8,1.9,
683089189126144,59357,2024,NA,1800055954290487,94,59357AE,PIGL,7.3,7.3,0.4,
NA,NA,NA,NA,NA,94,61452AA,PIGL,15,NA,14.2,
683089040126144,61452,2024,NA,1800037351290487,94,61452AB,PIGL,14.8,14.8,13.9,
NA,NA,NA,NA,NA,94,61452AC,PIGL,11.6,NA,16.1,
683089422126144,61648,2024,NA,1800046010290487,94,61648AA,PIGL,7.3,7.3,0.8,
683089422126144,61648,2024,NA,1800046011290487,94,61648AB,PIGL,11.9,11.9,7.7,
683089422126144,61648,2024,NA,1800046012290487,94,61648AC,PIGL,12.1,12.1,19.4,
683089198126144,63012,2024,1800049571290487,1800049560290487,94,63012AA,PIGL,12.3,12.3,1.9,
683089198126144,63012,2024,NA,1800049561290487,94,63012AB,PIGL,3.6,3.6,1.6,
683089198126144,63012,2024,NA,1800049562290487,94,63012AC,PIGL,8.9,8.9,16.9,
683089198126144,63012,2024,NA,1800049563290487,94,63012AD,PIGL,7.7,7.7,2.4,
683089198126144,63012,2024,NA,1800049564290487,94,63012AE,PIGL,8.1,8.1,3.9,
683089198126144,63012,2024,NA,1800049565290487,94,63012AF,PIGL,3.8,3.8000000000000003,20.9,
683089198126144,63012,2024,NA,1800049566290487,94,63012AG,PIGL,2.7,2.7,4.1,
683089311126144,63104,2024,NA,1800043942290487,94,63104AA,PIGL,8.6,8.6,2.6,
683089311126144,63104,2024,NA,1800043943290487,94,63104AB,PIGL,8.4,8.4,5.7,
683089311126144,63104,2024,NA,1800043944290487,94,63104AC,PIGL,8.9,8.9,6.7,
683089311126144,63104,2024,1800043950290487,NA,94,63104AD,PIGL,9.1,9.1,20.5,
683089311126144,63104,2024,1800043949290487,NA,94,63104AE,PIGL,5,5,1.5,
683089369126144,63721,2024,1800044972290487,1800044951290487,94,63721AA,PIGL,7.3,7.3,1.3,
683089369126144,63721,2024,1800044986290487,1800044952290487,94,63721AB,PIGL,5.8,5.8,10.5,
683089369126144,63721,2024,NA,1800044953290487,94,63721AC,PIGL,7.5,7.5,21.8,
683089369126144,63721,2024,NA,1800044954290487,94,63721AD,PIGL,7.9,7.9,9.3,
683089369126144,63721,2024,NA,1800044955290487,94,63721AE,PIGL,8.3,8.3,1.4,
683089738126144,63780,2024,1800040816290487,1800040804290487,94,63780AA,PIGL,5.4,5.4,6.1,
683089738126144,63780,2024,NA,1800040803290487,94,63780AC,PIGL,4.6,4.6000000000000005,1.2,
683089738126144,63780,2024,NA,1800040805290487,94,63780AD,PIGL,3.3,3.3000000000000003,1.7,
683089738126144,63780,2024,NA,1800040806290487,94,63780AE,PIGL,2.9,2.9,4.2,
683089738126144,63780,2024,NA,1800040807290487,94,63780AF,PIGL,5.7,5.7,8.3,
1642864747290487,63920,2024,NA,1800057344290487,95,63920AA,PIMA,4,4,9.5,
1642864747290487,63920,2024,NA,1800057345290487,95,63920AB,PIMA,4,4,0.9,
1642864747290487,63920,2024,1800057354290487,1800057346290487,95,63920AC,PIMA,5,5,2.7,
1642864747290487,63920,2024,NA,1800057347290487,95,63920AD,PIMA,3.1,3.1,2.9,
1642864747290487,63920,2024,NA,1800057348290487,95,63920AE,PIMA,5,5,3.5,
923529342290487,169,2025,NA,1922470277290487,95,00169AA,PIMA,2.7,2.7,1.8,NA
923529342290487,169,2025,NA,1922470278290487,95,00169AB,PIMA,3.2,3.2,2.6,NA
923529342290487,169,2025,NA,1922470279290487,95,00169AC,PIMA,3.3,3.3000000000000003,2.2,NA
1318851298290487,405,2025,NA,1922486876290487,95,00405AD,PIMA,3.4,3.4,3,NA
1318851298290487,405,2025,NA,1922486877290487,95,00405AE,PIMA,5.5,5.5,2,NA
1238207424290487,1206,2025,1922477644290487,1922477633290487,95,01206AA,PIMA,5.9,5.9,1,NA
1238207424290487,1206,2025,1922477643290487,1922477634290487,95,01206AB,PIMA,7.4,7.4,1.1,NA
1238207424290487,1206,2025,NA,1922477635290487,95,01206AC,PIMA,6.9,6.9,7.1,NA
1238207424290487,1206,2025,NA,1922477636290487,95,01206AD,PIMA,3.7,3.7,2.2,NA
1238207424290487,1206,2025,NA,1922477637290487,95,01206AE,PIMA,3.7,3.7,2.6,NA
1238207424290487,1206,2025,NA,1922477638290487,95,01206AF,PIMA,4.1,4.1,6.4,NA
NA,NA,NA,NA,NA,71,01206AG,LALA,6.8,NA,7.3,NA
923529349290487,1250,2025,NA,1922484618290487,95,01250AA,PIMA,4.1,4.1,10.6,NA
923529349290487,1250,2025,NA,1922484619290487,95,01250AB,PIMA,3.7,3.7,3.5,NA
923529349290487,1250,2025,NA,1922484620290487,95,01250AC,PIMA,2.1,2.1,1.2,NA
NA,NA,NA,NA,NA,95,03933AA,PIMA,1.3,NA,1.1,NA
1642866017290487,3933,2025,NA,1922483953290487,71,03933AB,LALA,3.6,3.6,0.8,NA
NA,NA,NA,NA,NA,95,03933AC,PIMA,1.4,NA,1,NA
1642866017290487,3933,2025,NA,1922483954290487,95,03933AD,PIMA,1.5,1.5,1.2,NA
1642866017290487,3933,2025,NA,1922483955290487,71,03933AE,LALA,4.2,4.2,2.6,NA
NA,NA,NA,NA,NA,71,03933AF,LALA,1.6,NA,0.6,NA
923529330290487,4699,2025,NA,1922469723290487,95,04699AA,PIMA,2.6,2.6,0.7,NA
923529330290487,4699,2025,NA,1922469724290487,95,04699AB,PIMA,2.9,2.9,0.9,NA
923529330290487,4699,2025,NA,1922469725290487,95,04699AC,PIMA,3.5,3.5,3.5,NA
683089493126144,5056,2025,NA,1922467010290487,94,05056AA,PIGL,12,12,8.9,NA
683089493126144,5056,2025,NA,1922467009290487,94,05056AB,PIGL,12.5,12.5,3.3,NA
683089493126144,5056,2025,1922467034290487,1922467011290487,94,05056AC,PIGL,17.1,17.1,3.3,NA
1318851410290487,5116,2025,1922487937290487,1922487929290487,94,05116AA,PIGL,7.4,7.4,2,NA
1318851410290487,5116,2025,NA,1922487930290487,94,05116AB,PIGL,6.7,6.7,4.8,NA
1318851410290487,5116,2025,NA,1922487931290487,94,05116AC,PIGL,6.6,6.6000000000000005,10.3,NA
1642865699290487,6381,2025,NA,1922492694290487,95,06381AA,PIMA,4.6,4.6000000000000005,10.9,NA
1642865699290487,6381,2025,NA,1922492695290487,95,06381AB,PIMA,3.6,3.6,9.2,NA
1642865699290487,6381,2025,NA,1922492696290487,95,06381AC,PIMA,3.7,3.7,4,NA
1238207493290487,9032,2025,1922473742290487,1922473713290487,71,09032AA,LALA,5.8,5.8,2.2,NA
1238207493290487,9032,2025,NA,1922473714290487,95,09032AB,PIMA,5,5,2,NA
1238207493290487,9032,2025,NA,1922473715290487,95,09032AC,PIMA,5.4,5.4,2.2,NA
1642866382290487,9147,2025,NA,1922482847290487,95,09147AA,PIMA,3.7,3.7,1.4,NA
1642866382290487,9147,2025,NA,1922482848290487,95,09147AB,PIMA,3.2,3.2,0.7,NA
1318851157290487,9601,2025,1922485292290487,1922485272290487,94,09601AA,PIGL,17.4,17.400000000000002,2,NA
1318851157290487,9601,2025,NA,1922485273290487,94,09601AB,PIGL,9,9,1.1,NA
1318851157290487,9601,2025,NA,1922485274290487,94,09601AC,PIGL,16.8,16.8,2.3,NA
1238207416290487,9678,2025,NA,1922476049290487,95,09678AA,PIMA,4.7,4.7,1.7,NA
1238207416290487,9678,2025,NA,1922476050290487,95,09678AB,PIMA,2.9,2.9,1.2,NA
1238207416290487,9678,2025,NA,1922476051290487,95,09678AC,PIMA,4.1,4.1,0.7,NA
923529335290487,11327,2025,NA,1922469996290487,95,11327AA,PIMA,4.5,4.5,2.4,NA
923529335290487,11327,2025,NA,1922469997290487,95,11327AB,PIMA,4.1,4.1,1.1,NA
923529335290487,11327,2025,NA,1922469998290487,95,11327AC,PIMA,4,4,8.8,NA
923529322290487,12088,2025,NA,1922469094290487,71,12088AA,LALA,2.7,2.7,6.8,NA
923529322290487,12088,2025,NA,1922469095290487,71,12088AB,LALA,2.4,2.4,0.2,NA
923529322290487,12088,2025,NA,1922469096290487,71,12088AC,LALA,2.6,2.6,0.2,NA
1238207324290487,12189,2025,NA,1922472672290487,95,12189AA,PIMA,4.5,4.5,1.2,NA
1238207324290487,12189,2025,NA,1922472673290487,95,12189AB,PIMA,4.2,4.2,1.1,NA
1238207324290487,12189,2025,NA,1922472674290487,95,12189AC,PIMA,4.1,4.1,1.7,NA
1642864539290487,12266,2025,NA,1922483430290487,71,12266AA,LALA,3,3,1.2,NA
1642864539290487,12266,2025,NA,1922483429290487,71,12266AB,LALA,3.6,3.6,0.4,NA
1642864539290487,12266,2025,NA,1922483428290487,71,12266AC,LALA,3,3,1.8,NA
1642864539290487,12266,2025,NA,1922483431290487,94,12266AD,PIGL,8.9,8.9,7.1,NA
1642864539290487,12266,2025,NA,1922483432290487,94,12266AE,PIGL,7.8,7.8,1.6,NA
1642864539290487,12266,2025,NA,1922483433290487,94,12266AF,PIGL,6.1,6.1000000000000005,5.6,NA
1318851301290487,12810,2025,NA,1922487313290487,95,12810AA,PIMA,4.9,4.9,1.7,NA
1318851301290487,12810,2025,NA,1922487314290487,95,12810AB,PIMA,3,3,12.8,NA
1318851301290487,12810,2025,NA,1922487315290487,95,12810AC,PIMA,3.2,3.2,1.3,NA
923529354290487,13826,2025,NA,1922485014290487,95,13826AA,PIMA,4.3,4.9,0.7,NA
923529354290487,13826,2025,NA,1922485015290487,95,13826AB,PIMA,4.9,4.3,1.4,NA
923529354290487,13826,2025,NA,1922485016290487,95,13826AC,PIMA,3,3,0.4,NA
923529323290487,15721,2025,NA,1922482253290487,95,15721AA,PIMA,3.6,3.6,5.7,NA
923529323290487,15721,2025,NA,1922482254290487,95,15721AB,PIMA,4.5,4.5,8.5,NA
923529323290487,15721,2025,NA,1922482255290487,95,15721AC,PIMA,4.5,4.5,1.4,NA
923529341290487,17292,2025,NA,1922470141290487,95,17292AA,PIMA,2.2,2.2,4.6,NA
923529341290487,17292,2025,NA,1922470142290487,95,17292AB,PIMA,3.3,3.3000000000000003,0.6,NA
923529341290487,17292,2025,NA,1922470143290487,95,17292AC,PIMA,3.1,3.1,5.4,NA
1238207481290487,17894,2025,NA,1922473595290487,94,17894AA,PIGL,12,12,3,NA
1238207481290487,17894,2025,1922473622290487,1922473596290487,94,17894AB,PIGL,7.9,7.9,0.5,NA
1238207433290487,18010,2025,NA,1922477938290487,71,18010AA,LALA,2.4,2.4,1.3,NA
NA,NA,NA,NA,NA,71,18010AB,LALA,3.1,NA,2.8,NA
1238207433290487,18010,2025,NA,1922477939290487,71,18010AC,LALA,2.3,2.2,0.6,NA
1238207502290487,18076,2025,NA,1922489623290487,71,18076AA,LALA,4.1,4.1,9.7,NA
1238207502290487,18076,2025,NA,1922489624290487,71,18076AB,LALA,3.2,3.2,1.3,NA
1238207502290487,18076,2025,NA,1922489625290487,71,18076AC,LALA,3.8,3.8000000000000003,8.3,NA
1318851183290487,18581,2025,NA,1922485575290487,94,18581AA,PIGL,10.7,10.700000000000001,6.9,NA
1318851299290487,18616,2025,NA,1922487025290487,95,18616AA,PIMA,2.8,2.8000000000000003,1.9,NA
1318851299290487,18616,2025,NA,1922487026290487,95,18616AB,PIMA,2.7,2.7,1,NA
1318851299290487,18616,2025,NA,1922487027290487,95,18616AC,PIMA,2.7,2.7,0.8,NA
1238207250290487,19498,2025,NA,1922470781290487,95,19498AA,PIMA,5.5,5.5,12.3,NA
1238207250290487,19498,2025,NA,1922470782290487,95,19498AB,PIMA,7.9,7.3,4.8,NA
1238207250290487,19498,2025,NA,1922470783290487,95,19498AC,PIMA,4.5,4.5,2.1,NA
1238207250290487,19498,2025,NA,1922470784290487,95,19498AD,PIMA,4.6,4.6000000000000005,13.6,NA
923529343290487,19941,2025,NA,1922470410290487,95,19941AA,PIMA,3.2,3.2,2,NA
923529343290487,19941,2025,NA,1922470411290487,95,19941AB,PIMA,2.6,2.6,5.3,NA
NA,NA,NA,NA,NA,95,19941AC,PIMA,3.4,NA,2.6,NA
1238207269290487,21279,2025,NA,1922471186290487,95,21279AA,PIMA,3.7,3.7,0.9,NA
1238207269290487,21279,2025,NA,1922471187290487,95,21279AB,PIMA,3.1,3.2,4,NA
1238207269290487,21279,2025,NA,1922471188290487,95,21279AC,PIMA,3.1,3.1,7.1,NA
1238207296290487,22371,2025,NA,1922471897290487,95,22371AA,PIMA,3,3,2.7,NA
1238207296290487,22371,2025,NA,1922471898290487,95,22371AB,PIMA,3.1,3.1,6.2,NA
1318851125290487,23192,2025,NA,1922481732290487,94,23192AA,PIGL,10,10,1.6,NA
1318851125290487,23192,2025,NA,1922481733290487,376,23192AB,BENE,4.5,4.5,5.2,NA
1642864596290487,23460,2025,NA,1922483621290487,95,23460AA,PIMA,4.3,4.3,1.3,NA
1642864596290487,23460,2025,NA,1922483622290487,95,23460AB,PIMA,2.8,2.8000000000000003,1,NA
1642864596290487,23460,2025,NA,1922483623290487,95,23460AC,PIMA,2.6,2.6,1.9,NA
1238207335290487,24147,2025,NA,1922479111290487,94,24147AA,PIGL,15.9,15.9,27.5,NA
1642864455290487,24488,2025,1922491877290487,1922491870290487,94,24488AA,PIGL,8.7,8.700000000000001,7.7,NA
1642864455290487,24488,2025,NA,1922491871290487,94,24488AB,PIGL,7,7,2.9,NA
1642864455290487,24488,2025,NA,1922491872290487,94,24488AC,PIGL,8.3,8.3,3.7,NA
1318851270290487,26408,2025,1922485925290487,1922485892290487,94,26408AA,PIGL,10.1,10.1,12.5,NA
1318851270290487,26408,2025,1922485929290487,1922485893290487,94,26408AB,PIGL,15.7,15.700000000000001,2,NA
1318851270290487,26408,2025,NA,1922485894290487,94,26408AC,PIGL,17.1,17.1,33,NA
1318851270290487,26408,2025,NA,1922485895290487,94,26408AD,PIGL,5.1,5.1000000000000005,0.6,NA
1318851270290487,26408,2025,NA,1922485896290487,94,26408AE,PIGL,6.1,6.1000000000000005,14.6,NA
1318851270290487,26408,2025,NA,1922485897290487,94,26408AF,PIGL,6.2,6.2,20.5,NA
1318851270290487,26408,2025,NA,1922485898290487,95,26408AG,PIMA,2.6,2.6,1.1,NA
1238207267290487,26563,2025,NA,1922484362290487,95,26563AA,PIMA,3.1,3.1,0.8,NA
1238207267290487,26563,2025,NA,1922484363290487,95,26563AB,PIMA,2.7,2.7,1.1,NA
1238207267290487,26563,2025,NA,1922484364290487,95,26563AC,PIMA,2.2,2.2,1,NA
NA,NA,NA,NA,NA,95,26568AA,PIMA,1.2,NA,2.3,NA
1642865104290487,29408,2025,NA,1922491591290487,95,29408AA,PIMA,3.4,3.4,0.9,NA
1642865104290487,29408,2025,NA,1922491592290487,95,29408AB,PIMA,4.1,4.1,1.8,NA
1642865104290487,29408,2025,NA,1922491593290487,95,29408AC,PIMA,3.8,3.8000000000000003,2.9,NA
1318851323290487,29612,2025,NA,1922487743290487,95,29612AA,PIMA,5.9,5.9,0.3,NA
1318851323290487,29612,2025,NA,1922487744290487,95,29612AB,PIMA,5.2,5.2,11.7,NA
1318851323290487,29612,2025,NA,1922487745290487,95,29612AC,PIMA,6.3,6.3,0.7,NA
1318851276290487,29838,2025,NA,1922486450290487,95,29838AA,PIMA,3.3,3.3000000000000003,1.1,NA
1318851276290487,29838,2025,NA,1922486451290487,95,29838AB,PIMA,4.4,4.4,1.8,NA
1318851276290487,29838,2025,NA,1922486452290487,95,29838AC,PIMA,3.5,3.5,2.3,NA
923529353290487,30981,2025,NA,1922484842290487,95,30981AA,PIMA,3.9,3.9,4.9,NA
923529353290487,30981,2025,NA,1922484843290487,95,30981AB,PIMA,3.3,3.3000000000000003,3.3,NA
923529353290487,30981,2025,NA,1922484844290487,95,30981AC,PIMA,4.5,4.5,0.7,NA
1642864108290487,31183,2025,1922483221290487,1922483209290487,94,31183AA,PIGL,5.1,5.1000000000000005,9.9,NA
1642864108290487,31183,2025,NA,1922483207290487,94,31183AB,PIGL,8.5,8.5,2.3,NA
1642864108290487,31183,2025,NA,1922483208290487,94,31183AC,PIGL,7.7,7.7,11,NA
